id,date,value
18,2020-12-01,10
19,2020-12-01,21
01,2020-11-30,1053
02,2020-11-30,271
03,2020-11-30,242
04,2020-11-30,63
05,2020-11-30,149
06,2020-11-30,74
07,2020-11-30,428
08,2020-11-30,401
09,2020-11-30,1354
10,2020-11-30,992
11,2020-11-30,159
12,2020-11-30,348
13,2020-11-30,1167
14,2020-11-30,165
15,2020-11-30,81
16,2020-11-30,512
17,2020-11-30,54
18,2020-11-30,12
19,2020-11-30,21
01,2020-11-29,664
02,2020-11-29,189
03,2020-11-29,219
04,2020-11-29,85
05,2020-11-29,138
06,2020-11-29,67
07,2020-11-29,291
08,2020-11-29,263
09,2020-11-29,626
10,2020-11-29,560
11,2020-11-29,105
12,2020-11-29,289
13,2020-11-29,833
14,2020-11-29,95
15,2020-11-29,80
16,2020-11-29,494
17,2020-11-29,38
18,2020-11-29,2
19,2020-11-29,7
01,2020-11-28,942
02,2020-11-28,278
03,2020-11-28,235
04,2020-11-28,131
05,2020-11-28,132
06,2020-11-28,75
07,2020-11-28,408
08,2020-11-28,333
09,2020-11-28,833
10,2020-11-28,849
11,2020-11-28,106
12,2020-11-28,319
13,2020-11-28,876
14,2020-11-28,191
15,2020-11-28,68
16,2020-11-28,497
17,2020-11-28,51
18,2020-11-28,13
19,2020-11-28,11
01,2020-11-27,1497
02,2020-11-27,324
03,2020-11-27,149
04,2020-11-27,150
05,2020-11-27,130
06,2020-11-27,115
07,2020-11-27,634
08,2020-11-27,411
09,2020-11-27,1438
10,2020-11-27,1006
11,2020-11-27,127
12,2020-11-27,345
13,2020-11-27,1266
14,2020-11-27,207
15,2020-11-27,104
16,2020-11-27,431
17,2020-11-27,90
18,2020-11-27,10
19,2020-11-27,15
01,2020-11-26,1348
02,2020-11-26,296
03,2020-11-26,200
04,2020-11-26,174
05,2020-11-26,128
06,2020-11-26,96
07,2020-11-26,476
08,2020-11-26,364
09,2020-11-26,1208
10,2020-11-26,974
11,2020-11-26,164
12,2020-11-26,375
13,2020-11-26,1005
14,2020-11-26,239
15,2020-11-26,131
16,2020-11-26,470
17,2020-11-26,61
18,2020-11-26,16
19,2020-11-26,11
01,2020-11-25,1493
02,2020-11-25,260
03,2020-11-25,151
04,2020-11-25,178
05,2020-11-25,144
06,2020-11-25,106
07,2020-11-25,503
08,2020-11-25,447
09,2020-11-25,1259
10,2020-11-25,1087
11,2020-11-25,162
12,2020-11-25,355
13,2020-11-25,1261
14,2020-11-25,232
15,2020-11-25,121
16,2020-11-25,609
17,2020-11-25,75
18,2020-11-25,10
19,2020-11-25,14
01,2020-11-24,1731
02,2020-11-24,275
03,2020-11-24,261
04,2020-11-24,167
05,2020-11-24,130
06,2020-11-24,96
07,2020-11-24,553
08,2020-11-24,471
09,2020-11-24,1283
10,2020-11-24,1130
11,2020-11-24,194
12,2020-11-24,362
13,2020-11-24,1393
14,2020-11-24,249
15,2020-11-24,116
16,2020-11-24,619
17,2020-11-24,72
18,2020-11-24,9
19,2020-11-24,24
01,2020-11-23,1448
02,2020-11-23,282
03,2020-11-23,303
04,2020-11-23,209
05,2020-11-23,128
06,2020-11-23,114
07,2020-11-23,696
08,2020-11-23,456
09,2020-11-23,1391
10,2020-11-23,1103
11,2020-11-23,214
12,2020-11-23,469
13,2020-11-23,1243
14,2020-11-23,231
15,2020-11-23,135
16,2020-11-23,653
17,2020-11-23,95
18,2020-11-23,10
19,2020-11-23,21
01,2020-11-22,1058
02,2020-11-22,171
03,2020-11-22,255
04,2020-11-22,164
05,2020-11-22,113
06,2020-11-22,86
07,2020-11-22,536
08,2020-11-22,274
09,2020-11-22,733
10,2020-11-22,726
11,2020-11-22,120
12,2020-11-22,372
13,2020-11-22,888
14,2020-11-22,141
15,2020-11-22,125
16,2020-11-22,481
17,2020-11-22,74
18,2020-11-22,13
19,2020-11-22,14
01,2020-11-21,1616
02,2020-11-21,234
03,2020-11-21,383
04,2020-11-21,134
05,2020-11-21,109
06,2020-11-21,118
07,2020-11-21,602
08,2020-11-21,340
09,2020-11-21,906
10,2020-11-21,995
11,2020-11-21,161
12,2020-11-21,370
13,2020-11-21,985
14,2020-11-21,273
15,2020-11-21,99
16,2020-11-21,630
17,2020-11-21,78
18,2020-11-21,19
19,2020-11-21,14
01,2020-11-20,2314
02,2020-11-20,326
03,2020-11-20,230
04,2020-11-20,164
05,2020-11-20,108
06,2020-11-20,132
07,2020-11-20,771
08,2020-11-20,467
09,2020-11-20,1564
10,2020-11-20,1371
11,2020-11-20,177
12,2020-11-20,465
13,2020-11-20,1265
14,2020-11-20,243
15,2020-11-20,132
16,2020-11-20,607
17,2020-11-20,96
18,2020-11-20,16
19,2020-11-20,27
01,2020-11-19,2318
02,2020-11-19,321
03,2020-11-19,252
04,2020-11-19,175
05,2020-11-19,92
06,2020-11-19,115
07,2020-11-19,734
08,2020-11-19,499
09,2020-11-19,1401
10,2020-11-19,1268
11,2020-11-19,194
12,2020-11-19,486
13,2020-11-19,1101
14,2020-11-19,271
15,2020-11-19,137
16,2020-11-19,572
17,2020-11-19,94
18,2020-11-19,20
19,2020-11-19,28
01,2020-11-18,2644
02,2020-11-18,422
03,2020-11-18,335
04,2020-11-18,160
05,2020-11-18,113
06,2020-11-18,168
07,2020-11-18,1008
08,2020-11-18,530
09,2020-11-18,1732
10,2020-11-18,1340
11,2020-11-18,208
12,2020-11-18,698
13,2020-11-18,1320
14,2020-11-18,351
15,2020-11-18,152
16,2020-11-18,715
17,2020-11-18,96
18,2020-11-18,26
19,2020-11-18,32
01,2020-11-17,3178
02,2020-11-17,370
03,2020-11-17,351
04,2020-11-17,80
05,2020-11-17,132
06,2020-11-17,174
07,2020-11-17,1132
08,2020-11-17,583
09,2020-11-17,2014
10,2020-11-17,1451
11,2020-11-17,234
12,2020-11-17,566
13,2020-11-17,1435
14,2020-11-17,428
15,2020-11-17,141
16,2020-11-17,922
17,2020-11-17,112
18,2020-11-17,32
19,2020-11-17,37
01,2020-11-16,2701
02,2020-11-16,423
03,2020-11-16,327
04,2020-11-16,245
05,2020-11-16,103
06,2020-11-16,178
07,2020-11-16,1079
08,2020-11-16,639
09,2020-11-16,2142
10,2020-11-16,1487
11,2020-11-16,194
12,2020-11-16,505
13,2020-11-16,1582
14,2020-11-16,382
15,2020-11-16,150
16,2020-11-16,977
17,2020-11-16,102
18,2020-11-16,39
19,2020-11-16,33
01,2020-11-15,1681
02,2020-11-15,315
03,2020-11-15,452
04,2020-11-15,145
05,2020-11-15,102
06,2020-11-15,155
07,2020-11-15,898
08,2020-11-15,357
09,2020-11-15,1066
10,2020-11-15,923
11,2020-11-15,126
12,2020-11-15,488
13,2020-11-15,1049
14,2020-11-15,311
15,2020-11-15,138
16,2020-11-15,915
17,2020-11-15,100
18,2020-11-15,25
19,2020-11-15,21
01,2020-11-14,2400
02,2020-11-14,349
03,2020-11-14,377
04,2020-11-14,188
05,2020-11-14,116
06,2020-11-14,237
07,2020-11-14,1148
08,2020-11-14,557
09,2020-11-14,1455
10,2020-11-14,1267
11,2020-11-14,259
12,2020-11-14,443
13,2020-11-14,1164
14,2020-11-14,449
15,2020-11-14,144
16,2020-11-14,890
17,2020-11-14,95
18,2020-11-14,21
19,2020-11-14,32
01,2020-11-13,3759
02,2020-11-13,477
03,2020-11-13,296
04,2020-11-13,197
05,2020-11-13,121
06,2020-11-13,211
07,2020-11-13,1244
08,2020-11-13,681
09,2020-11-13,2226
10,2020-11-13,1635
11,2020-11-13,242
12,2020-11-13,542
13,2020-11-13,1543
14,2020-11-13,496
15,2020-11-13,170
16,2020-11-13,953
17,2020-11-13,133
18,2020-11-13,19
19,2020-11-13,27
01,2020-11-12,3714
02,2020-11-12,482
03,2020-11-12,247
04,2020-11-12,194
05,2020-11-12,108
06,2020-11-12,192
07,2020-11-12,1336
08,2020-11-12,664
09,2020-11-12,2212
10,2020-11-12,1641
11,2020-11-12,301
12,2020-11-12,631
13,2020-11-12,1430
14,2020-11-12,562
15,2020-11-12,203
16,2020-11-12,941
17,2020-11-12,110
18,2020-11-12,30
19,2020-11-12,21
01,2020-11-11,3845
02,2020-11-11,573
03,2020-11-11,444
04,2020-11-11,181
05,2020-11-11,128
06,2020-11-11,228
07,2020-11-11,1322
08,2020-11-11,779
09,2020-11-11,2512
10,2020-11-11,1786
11,2020-11-11,371
12,2020-11-11,620
13,2020-11-11,1678
14,2020-11-11,666
15,2020-11-11,241
16,2020-11-11,1087
17,2020-11-11,133
18,2020-11-11,24
19,2020-11-11,29
01,2020-11-10,3871
02,2020-11-10,586
03,2020-11-10,801
04,2020-11-10,211
05,2020-11-10,126
06,2020-11-10,233
07,2020-11-10,1542
08,2020-11-10,798
09,2020-11-10,3102
10,2020-11-10,1646
11,2020-11-10,348
12,2020-11-10,510
13,2020-11-10,1822
14,2020-11-10,660
15,2020-11-10,208
16,2020-11-10,1167
17,2020-11-10,152
18,2020-11-10,39
19,2020-11-10,36
01,2020-11-09,3515
02,2020-11-09,639
03,2020-11-09,673
04,2020-11-09,244
05,2020-11-09,123
06,2020-11-09,223
07,2020-11-09,1621
08,2020-11-09,743
09,2020-11-09,2819
10,2020-11-09,1713
11,2020-11-09,344
12,2020-11-09,544
13,2020-11-09,1550
14,2020-11-09,696
15,2020-11-09,233
16,2020-11-09,1414
17,2020-11-09,146
18,2020-11-09,31
19,2020-11-09,41
01,2020-11-08,2193
02,2020-11-08,451
03,2020-11-08,609
04,2020-11-08,153
05,2020-11-08,99
06,2020-11-08,205
07,2020-11-08,1263
08,2020-11-08,563
09,2020-11-08,1671
10,2020-11-08,1231
11,2020-11-08,296
12,2020-11-08,467
13,2020-11-08,1202
14,2020-11-08,514
15,2020-11-08,208
16,2020-11-08,1316
17,2020-11-08,122
18,2020-11-08,32
19,2020-11-08,23
01,2020-11-07,3183
02,2020-11-07,639
03,2020-11-07,526
04,2020-11-07,228
05,2020-11-07,125
06,2020-11-07,233
07,2020-11-07,1544
08,2020-11-07,618
09,2020-11-07,2170
10,2020-11-07,1603
11,2020-11-07,290
12,2020-11-07,503
13,2020-11-07,1308
14,2020-11-07,762
15,2020-11-07,238
16,2020-11-07,1317
17,2020-11-07,138
18,2020-11-07,41
19,2020-11-07,32
01,2020-11-06,4378
02,2020-11-06,765
03,2020-11-06,293
04,2020-11-06,207
05,2020-11-06,138
06,2020-11-06,205
07,2020-11-06,1592
08,2020-11-06,912
09,2020-11-06,3520
10,2020-11-06,1974
11,2020-11-06,387
12,2020-11-06,580
13,2020-11-06,1998
14,2020-11-06,820
15,2020-11-06,264
16,2020-11-06,1241
17,2020-11-06,189
18,2020-11-06,55
19,2020-11-06,38
01,2020-11-05,4275
02,2020-11-05,730
03,2020-11-05,468
04,2020-11-05,253
05,2020-11-05,133
06,2020-11-05,241
07,2020-11-05,1589
08,2020-11-05,875
09,2020-11-05,3714
10,2020-11-05,1928
11,2020-11-05,487
12,2020-11-05,574
13,2020-11-05,1785
14,2020-11-05,848
15,2020-11-05,277
16,2020-11-05,1282
17,2020-11-05,176
18,2020-11-05,51
19,2020-11-05,39
01,2020-11-04,4380
02,2020-11-04,846
03,2020-11-04,290
04,2020-11-04,280
05,2020-11-04,127
06,2020-11-04,226
07,2020-11-04,1711
08,2020-11-04,1027
09,2020-11-04,3691
10,2020-11-04,1946
11,2020-11-04,475
12,2020-11-04,672
13,2020-11-04,2044
14,2020-11-04,901
15,2020-11-04,336
16,2020-11-04,1294
17,2020-11-04,199
18,2020-11-04,54
19,2020-11-04,39
01,2020-11-03,3931
02,2020-11-03,897
03,2020-11-03,559
04,2020-11-03,328
05,2020-11-03,170
06,2020-11-03,235
07,2020-11-03,1854
08,2020-11-03,1006
09,2020-11-03,4250
10,2020-11-03,1967
11,2020-11-03,413
12,2020-11-03,587
13,2020-11-03,2208
14,2020-11-03,934
15,2020-11-03,335
16,2020-11-03,1442
17,2020-11-03,204
18,2020-11-03,56
19,2020-11-03,52
01,2020-11-02,2621
02,2020-11-02,796
03,2020-11-02,584
04,2020-11-02,339
05,2020-11-02,141
06,2020-11-02,260
07,2020-11-02,1499
08,2020-11-02,1009
09,2020-11-02,4577
10,2020-11-02,2038
11,2020-11-02,395
12,2020-11-02,650
13,2020-11-02,1307
14,2020-11-02,892
15,2020-11-02,422
16,2020-11-02,1500
17,2020-11-02,189
18,2020-11-02,54
19,2020-11-02,43
01,2020-11-01,2888
02,2020-11-01,761
03,2020-11-01,436
04,2020-11-01,246
05,2020-11-01,132
06,2020-11-01,191
07,2020-11-01,1496
08,2020-11-01,652
09,2020-11-01,2800
10,2020-11-01,1422
11,2020-11-01,398
12,2020-11-01,571
13,2020-11-01,1231
14,2020-11-01,729
15,2020-11-01,411
16,2020-11-01,1432
17,2020-11-01,144
18,2020-11-01,68
19,2020-11-01,41
01,2020-10-31,3230
02,2020-10-31,844
03,2020-10-31,287
04,2020-10-31,99
05,2020-10-31,130
06,2020-10-31,205
07,2020-10-31,1409
08,2020-10-31,704
09,2020-10-31,3112
10,2020-10-31,1595
11,2020-10-31,384
12,2020-10-31,635
13,2020-10-31,1295
14,2020-10-31,874
15,2020-10-31,413
16,2020-10-31,1327
17,2020-10-31,169
18,2020-10-31,49
19,2020-10-31,54
01,2020-10-30,4577
02,2020-10-30,981
03,2020-10-30,243
04,2020-10-30,140
05,2020-10-30,118
06,2020-10-30,194
07,2020-10-30,1548
08,2020-10-30,909
09,2020-10-30,4814
10,2020-10-30,1940
11,2020-10-30,510
12,2020-10-30,710
13,2020-10-30,1997
14,2020-10-30,932
15,2020-10-30,426
16,2020-10-30,1218
17,2020-10-30,198
18,2020-10-30,62
19,2020-10-30,91
01,2020-10-29,4461
02,2020-10-29,978
03,2020-10-29,205
04,2020-10-29,149
05,2020-10-29,118
06,2020-10-29,174
07,2020-10-29,1529
08,2020-10-29,1002
09,2020-10-29,4420
10,2020-10-29,1721
11,2020-10-29,570
12,2020-10-29,748
13,2020-10-29,1908
14,2020-10-29,812
15,2020-10-29,479
16,2020-10-29,1048
17,2020-10-29,179
18,2020-10-29,70
19,2020-10-29,78
01,2020-10-28,4655
02,2020-10-28,964
03,2020-10-28,292
04,2020-10-28,194
05,2020-10-28,130
06,2020-10-28,204
07,2020-10-28,1828
08,2020-10-28,1148
09,2020-10-28,4873
10,2020-10-28,1777
11,2020-10-28,487
12,2020-10-28,831
13,2020-10-28,1986
14,2020-10-28,861
15,2020-10-28,465
16,2020-10-28,1174
17,2020-10-28,171
18,2020-10-28,75
19,2020-10-28,88
01,2020-10-27,4495
02,2020-10-27,1038
03,2020-10-27,418
04,2020-10-27,197
05,2020-10-27,112
06,2020-10-27,177
07,2020-10-27,2031
08,2020-10-27,1086
09,2020-10-27,5181
10,2020-10-27,1727
11,2020-10-27,468
12,2020-10-27,678
13,2020-10-27,2271
14,2020-10-27,877
15,2020-10-27,454
16,2020-10-27,1493
17,2020-10-27,184
18,2020-10-27,65
19,2020-10-27,81
01,2020-10-26,3907
02,2020-10-26,1142
03,2020-10-26,442
04,2020-10-26,253
05,2020-10-26,124
06,2020-10-26,188
07,2020-10-26,1935
08,2020-10-26,1092
09,2020-10-26,5090
10,2020-10-26,1708
11,2020-10-26,522
12,2020-10-26,704
13,2020-10-26,2227
14,2020-10-26,793
15,2020-10-26,546
16,2020-10-26,1417
17,2020-10-26,179
18,2020-10-26,69
19,2020-10-26,78
01,2020-10-25,2319
02,2020-10-25,899
03,2020-10-25,410
04,2020-10-25,176
05,2020-10-25,76
06,2020-10-25,152
07,2020-10-25,1504
08,2020-10-25,847
09,2020-10-25,3061
10,2020-10-25,1157
11,2020-10-25,384
12,2020-10-25,567
13,2020-10-25,1147
14,2020-10-25,639
15,2020-10-25,508
16,2020-10-25,1305
17,2020-10-25,132
18,2020-10-25,49
19,2020-10-25,55
01,2020-10-24,3355
02,2020-10-24,947
03,2020-10-24,345
04,2020-10-24,183
05,2020-10-24,122
06,2020-10-24,167
07,2020-10-24,1433
08,2020-10-24,763
09,2020-10-24,3339
10,2020-10-24,1398
11,2020-10-24,463
12,2020-10-24,660
13,2020-10-24,1256
14,2020-10-24,774
15,2020-10-24,583
16,2020-10-24,1185
17,2020-10-24,160
18,2020-10-24,57
19,2020-10-24,88
01,2020-10-23,4610
02,2020-10-23,1080
03,2020-10-23,243
04,2020-10-23,186
05,2020-10-23,90
06,2020-10-23,145
07,2020-10-23,1660
08,2020-10-23,1070
09,2020-10-23,5308
10,2020-10-23,1531
11,2020-10-23,490
12,2020-10-23,606
13,2020-10-23,2357
14,2020-10-23,910
15,2020-10-23,502
16,2020-10-23,1061
17,2020-10-23,189
18,2020-10-23,51
19,2020-10-23,93
01,2020-10-22,4473
02,2020-10-22,1067
03,2020-10-22,249
04,2020-10-22,182
05,2020-10-22,124
06,2020-10-22,149
07,2020-10-22,1558
08,2020-10-22,973
09,2020-10-22,5419
10,2020-10-22,1455
11,2020-10-22,443
12,2020-10-22,598
13,2020-10-22,1832
14,2020-10-22,794
15,2020-10-22,494
16,2020-10-22,1010
17,2020-10-22,179
18,2020-10-22,57
19,2020-10-22,82
01,2020-10-21,4559
02,2020-10-21,1124
03,2020-10-21,304
04,2020-10-21,158
05,2020-10-21,121
06,2020-10-21,187
07,2020-10-21,1670
08,2020-10-21,1011
09,2020-10-21,5533
10,2020-10-21,1489
11,2020-10-21,453
12,2020-10-21,570
13,2020-10-21,2036
14,2020-10-21,808
15,2020-10-21,593
16,2020-10-21,1147
17,2020-10-21,200
18,2020-10-21,46
19,2020-10-21,99
01,2020-10-20,4114
02,2020-10-20,1101
03,2020-10-20,382
04,2020-10-20,188
05,2020-10-20,133
06,2020-10-20,174
07,2020-10-20,1857
08,2020-10-20,969
09,2020-10-20,5592
10,2020-10-20,1567
11,2020-10-20,456
12,2020-10-20,558
13,2020-10-20,2482
14,2020-10-20,735
15,2020-10-20,625
16,2020-10-20,1289
17,2020-10-20,207
18,2020-10-20,44
19,2020-10-20,84
01,2020-10-19,3438
02,2020-10-19,1077
03,2020-10-19,325
04,2020-10-19,235
05,2020-10-19,116
06,2020-10-19,189
07,2020-10-19,1756
08,2020-10-19,857
09,2020-10-19,4916
10,2020-10-19,1416
11,2020-10-19,353
12,2020-10-19,589
13,2020-10-19,2452
14,2020-10-19,757
15,2020-10-19,741
16,2020-10-19,1278
17,2020-10-19,193
18,2020-10-19,66
19,2020-10-19,90
01,2020-10-18,1787
02,2020-10-18,732
03,2020-10-18,270
04,2020-10-18,220
05,2020-10-18,122
06,2020-10-18,145
07,2020-10-18,1236
08,2020-10-18,615
09,2020-10-18,2483
10,2020-10-18,922
11,2020-10-18,295
12,2020-10-18,428
13,2020-10-18,1489
14,2020-10-18,564
15,2020-10-18,543
16,2020-10-18,1014
17,2020-10-18,142
18,2020-10-18,41
19,2020-10-18,65
01,2020-10-17,2806
02,2020-10-17,672
03,2020-10-17,181
04,2020-10-17,171
05,2020-10-17,108
06,2020-10-17,132
07,2020-10-17,1343
08,2020-10-17,555
09,2020-10-17,2691
10,2020-10-17,999
11,2020-10-17,367
12,2020-10-17,457
13,2020-10-17,1648
14,2020-10-17,653
15,2020-10-17,455
16,2020-10-17,819
17,2020-10-17,153
18,2020-10-17,42
19,2020-10-17,78
01,2020-10-16,3435
02,2020-10-16,826
03,2020-10-16,208
04,2020-10-16,113
05,2020-10-16,145
06,2020-10-16,109
07,2020-10-16,1328
08,2020-10-16,813
09,2020-10-16,3958
10,2020-10-16,1089
11,2020-10-16,323
12,2020-10-16,453
13,2020-10-16,2483
14,2020-10-16,641
15,2020-10-16,520
16,2020-10-16,729
17,2020-10-16,202
18,2020-10-16,40
19,2020-10-16,94
01,2020-10-15,3295
02,2020-10-15,773
03,2020-10-15,259
04,2020-10-15,135
05,2020-10-15,111
06,2020-10-15,93
07,2020-10-15,1190
08,2020-10-15,844
09,2020-10-15,3666
10,2020-10-15,1000
11,2020-10-15,299
12,2020-10-15,418
13,2020-10-15,2219
14,2020-10-15,565
15,2020-10-15,494
16,2020-10-15,750
17,2020-10-15,168
18,2020-10-15,43
19,2020-10-15,81
01,2020-10-14,3099
02,2020-10-14,744
03,2020-10-14,277
04,2020-10-14,183
05,2020-10-14,107
06,2020-10-14,125
07,2020-10-14,1235
08,2020-10-14,784
09,2020-10-14,3439
10,2020-10-14,1039
11,2020-10-14,307
12,2020-10-14,371
13,2020-10-14,2270
14,2020-10-14,619
15,2020-10-14,568
16,2020-10-14,822
17,2020-10-14,145
18,2020-10-14,45
19,2020-10-14,71
01,2020-10-13,2156
02,2020-10-13,606
03,2020-10-13,213
04,2020-10-13,134
05,2020-10-13,104
06,2020-10-13,93
07,2020-10-13,1182
08,2020-10-13,736
09,2020-10-13,3036
10,2020-10-13,795
11,2020-10-13,218
12,2020-10-13,315
13,2020-10-13,2478
14,2020-10-13,536
15,2020-10-13,542
16,2020-10-13,926
17,2020-10-13,154
18,2020-10-13,35
19,2020-10-13,66
01,2020-10-12,1428
02,2020-10-12,453
03,2020-10-12,198
04,2020-10-12,137
05,2020-10-12,99
06,2020-10-12,78
07,2020-10-12,1009
08,2020-10-12,515
09,2020-10-12,1930
10,2020-10-12,696
11,2020-10-12,189
12,2020-10-12,318
13,2020-10-12,1862
14,2020-10-12,501
15,2020-10-12,519
16,2020-10-12,862
17,2020-10-12,139
18,2020-10-12,20
19,2020-10-12,72
01,2020-10-11,1327
02,2020-10-11,427
03,2020-10-11,189
04,2020-10-11,95
05,2020-10-11,102
06,2020-10-11,71
07,2020-10-11,676
08,2020-10-11,429
09,2020-10-11,1456
10,2020-10-11,502
11,2020-10-11,187
12,2020-10-11,272
13,2020-10-11,1510
14,2020-10-11,406
15,2020-10-11,503
16,2020-10-11,693
17,2020-10-11,110
18,2020-10-11,22
19,2020-10-11,42
01,2020-10-10,1994
02,2020-10-10,512
03,2020-10-10,186
04,2020-10-10,100
05,2020-10-10,125
06,2020-10-10,75
07,2020-10-10,966
08,2020-10-10,596
09,2020-10-10,1904
10,2020-10-10,585
11,2020-10-10,221
12,2020-10-10,306
13,2020-10-10,1819
14,2020-10-10,410
15,2020-10-10,515
16,2020-10-10,473
17,2020-10-10,108
18,2020-10-10,30
19,2020-10-10,58
01,2020-10-09,2476
02,2020-10-09,550
03,2020-10-09,178
04,2020-10-09,111
05,2020-10-09,130
06,2020-10-09,62
07,2020-10-09,904
08,2020-10-09,738
09,2020-10-09,2830
10,2020-10-09,638
11,2020-10-09,227
12,2020-10-09,336
13,2020-10-09,2511
14,2020-10-09,497
15,2020-10-09,515
16,2020-10-09,586
17,2020-10-09,124
18,2020-10-09,24
19,2020-10-09,48
01,2020-10-08,2309
02,2020-10-08,499
03,2020-10-08,201
04,2020-10-08,106
05,2020-10-08,137
06,2020-10-08,48
07,2020-10-08,921
08,2020-10-08,656
09,2020-10-08,2518
10,2020-10-08,712
11,2020-10-08,223
12,2020-10-08,386
13,2020-10-08,2433
14,2020-10-08,418
15,2020-10-08,454
16,2020-10-08,431
17,2020-10-08,104
18,2020-10-08,34
19,2020-10-08,61
01,2020-10-07,2082
02,2020-10-07,520
03,2020-10-07,291
04,2020-10-07,105
05,2020-10-07,128
06,2020-10-07,55
07,2020-10-07,1027
08,2020-10-07,628
09,2020-10-07,2131
10,2020-10-07,601
11,2020-10-07,205
12,2020-10-07,325
13,2020-10-07,2555
14,2020-10-07,486
15,2020-10-07,485
16,2020-10-07,585
17,2020-10-07,112
18,2020-10-07,24
19,2020-10-07,47
01,2020-10-06,2038
02,2020-10-06,492
03,2020-10-06,203
04,2020-10-06,118
05,2020-10-06,118
06,2020-10-06,57
07,2020-10-06,1156
08,2020-10-06,668
09,2020-10-06,2095
10,2020-10-06,663
11,2020-10-06,217
12,2020-10-06,418
13,2020-10-06,2776
14,2020-10-06,462
15,2020-10-06,402
16,2020-10-06,622
17,2020-10-06,137
18,2020-10-06,20
19,2020-10-06,42
01,2020-10-05,1562
02,2020-10-05,425
03,2020-10-05,112
04,2020-10-05,116
05,2020-10-05,122
06,2020-10-05,38
07,2020-10-05,1073
08,2020-10-05,625
09,2020-10-05,1883
10,2020-10-05,602
11,2020-10-05,184
12,2020-10-05,269
13,2020-10-05,2686
14,2020-10-05,451
15,2020-10-05,428
16,2020-10-05,485
17,2020-10-05,81
18,2020-10-05,29
19,2020-10-05,55
01,2020-10-04,1098
02,2020-10-04,332
03,2020-10-04,93
04,2020-10-04,91
05,2020-10-04,92
06,2020-10-04,36
07,2020-10-04,790
08,2020-10-04,392
09,2020-10-04,926
10,2020-10-04,388
11,2020-10-04,138
12,2020-10-04,227
13,2020-10-04,1605
14,2020-10-04,368
15,2020-10-04,321
16,2020-10-04,485
17,2020-10-04,70
18,2020-10-04,17
19,2020-10-04,36
01,2020-10-03,1376
02,2020-10-03,337
03,2020-10-03,71
04,2020-10-03,132
05,2020-10-03,128
06,2020-10-03,44
07,2020-10-03,567
08,2020-10-03,488
09,2020-10-03,1038
10,2020-10-03,429
11,2020-10-03,140
12,2020-10-03,225
13,2020-10-03,1932
14,2020-10-03,386
15,2020-10-03,290
16,2020-10-03,439
17,2020-10-03,76
18,2020-10-03,17
19,2020-10-03,36
01,2020-10-02,1742
02,2020-10-02,407
03,2020-10-02,104
04,2020-10-02,152
05,2020-10-02,153
06,2020-10-02,42
07,2020-10-02,892
08,2020-10-02,627
09,2020-10-02,1747
10,2020-10-02,471
11,2020-10-02,190
12,2020-10-02,229
13,2020-10-02,3105
14,2020-10-02,413
15,2020-10-02,260
16,2020-10-02,379
17,2020-10-02,71
18,2020-10-02,23
19,2020-10-02,38
01,2020-10-01,1653
02,2020-10-01,369
03,2020-10-01,97
04,2020-10-01,174
05,2020-10-01,166
06,2020-10-01,66
07,2020-10-01,926
08,2020-10-01,623
09,2020-10-01,1663
10,2020-10-01,486
11,2020-10-01,193
12,2020-10-01,235
13,2020-10-01,2876
14,2020-10-01,398
15,2020-10-01,325
16,2020-10-01,323
17,2020-10-01,82
18,2020-10-01,24
19,2020-10-01,39
01,2020-09-30,1458
02,2020-09-30,307
03,2020-09-30,103
04,2020-09-30,54
05,2020-09-30,149
06,2020-09-30,46
07,2020-09-30,807
08,2020-09-30,649
09,2020-09-30,1387
10,2020-09-30,469
11,2020-09-30,164
12,2020-09-30,204
13,2020-09-30,3060
14,2020-09-30,443
15,2020-09-30,273
16,2020-09-30,371
17,2020-09-30,86
18,2020-09-30,13
19,2020-09-30,42
01,2020-09-29,1288
02,2020-09-29,350
03,2020-09-29,91
04,2020-09-29,79
05,2020-09-29,158
06,2020-09-29,49
07,2020-09-29,828
08,2020-09-29,510
09,2020-09-29,1429
10,2020-09-29,412
11,2020-09-29,169
12,2020-09-29,188
13,2020-09-29,3860
14,2020-09-29,384
15,2020-09-29,294
16,2020-09-29,457
17,2020-09-29,76
18,2020-09-29,20
19,2020-09-29,36
01,2020-09-28,958
02,2020-09-28,326
03,2020-09-28,87
04,2020-09-28,81
05,2020-09-28,143
06,2020-09-28,53
07,2020-09-28,623
08,2020-09-28,597
09,2020-09-28,1342
10,2020-09-28,435
11,2020-09-28,132
12,2020-09-28,197
13,2020-09-28,2968
14,2020-09-28,390
15,2020-09-28,347
16,2020-09-28,456
17,2020-09-28,94
18,2020-09-28,31
19,2020-09-28,32
01,2020-09-27,773
02,2020-09-27,298
03,2020-09-27,72
04,2020-09-27,77
05,2020-09-27,147
06,2020-09-27,42
07,2020-09-27,391
08,2020-09-27,441
09,2020-09-27,671
10,2020-09-27,264
11,2020-09-27,122
12,2020-09-27,157
13,2020-09-27,1847
14,2020-09-27,352
15,2020-09-27,241
16,2020-09-27,423
17,2020-09-27,81
18,2020-09-27,14
19,2020-09-27,33
01,2020-09-26,1240
02,2020-09-26,301
03,2020-09-26,74
04,2020-09-26,86
05,2020-09-26,163
06,2020-09-26,31
07,2020-09-26,594
